ID,FaceID,FirstRating,GroupRating,SecondRating,Feedback,Change,Condition
43,8,2,2,2,0,0,Pre
43,80,4,1,4,-3,0,Pre
43,81,3,6,3,3,0,Pre
43,9,5,0,3,NA,-2,Pre
44,10,5,7,6,2,1,Pre
44,11,6,3,7,-3,1,Pre
44,12,3,5,2,2,-1,Pre
44,13,3,0,2,NA,-1,Pre
44,14,5,2,5,-3,0,Pre
44,15,3,6,5,3,2,Pre
44,16,6,8,7,2,1,Pre
44,17,3,0,2,NA,-1,Pre
44,18,3,3,5,0,2,Pre
44,19,1,1,1,0,0,Pre
44,2,2,4,3,2,1,Pre
44,20,6,8,6,2,0,Pre
44,21,2,5,3,3,1,Pre
44,22,2,4,2,2,0,Pre
44,23,5,0,7,NA,2,Pre
44,24,4,4,6,0,2,Pre
44,25,5,3,6,-2,1,Pre
44,26,3,5,6,2,3,Pre
44,27,2,0,2,NA,0,Pre
44,28,6,8,6,2,0,Pre
44,29,5,5,4,0,-1,Pre
44,3,3,6,5,3,2,Pre
44,30,4,1,2,-3,-2,Pre
44,31,3,6,3,3,0,Pre
44,32,2,4,3,2,1,Pre
44,33,5,0,3,NA,-2,Pre
44,34,6,8,7,2,1,Pre
44,35,3,3,6,0,3,Pre
44,36,2,5,3,3,1,Pre
44,37,3,1,7,-2,4,Pre
44,38,3,6,3,3,0,Pre
44,39,6,4,4,-2,-2,Pre
44,4,2,2,6,0,4,Pre
44,40,4,7,3,3,-1,Pre
44,41,4,0,5,NA,1,Pre
44,42,2,4,1,2,-1,Pre
44,43,5,7,6,2,1,Pre
44,44,4,1,2,-3,-2,Pre
44,45,2,5,5,3,3,Pre
44,46,4,2,2,-2,-2,Pre
44,47,7,7,8,0,1,Pre
44,48,2,5,1,3,-1,Pre
44,49,5,3,3,-2,-2,Pre
44,5,4,1,2,-3,-2,Pre
44,50,5,8,7,3,2,Pre
44,51,3,3,6,0,3,Pre
44,52,5,8,7,3,2,Pre
44,53,3,6,4,3,1,Pre
44,54,5,7,3,2,-2,Pre
44,55,4,0,2,NA,-2,Pre
44,56,5,8,7,3,2,Pre
44,57,4,4,2,0,-2,Pre
44,58,2,2,2,0,0,Pre
44,59,5,5,6,0,1,Pre
44,6,2,5,1,3,-1,Pre
44,60,3,3,1,0,-2,Pre
44,61,3,1,3,-2,0,Pre
44,62,2,0,2,NA,0,Pre
44,63,5,7,7,2,2,Pre
44,64,3,0,3,NA,0,Pre
44,65,4,2,7,-2,3,Pre
44,66,3,6,3,3,0,Pre
44,67,6,3,6,-3,0,Pre
44,68,3,6,3,3,0,Pre
44,69,4,2,6,-2,2,Pre
44,7,6,3,5,-3,-1,Pre
44,70,4,2,2,-2,-2,Pre
44,71,5,7,6,2,1,Pre
44,72,6,8,6,2,0,Pre
44,73,4,7,3,3,-1,Pre
44,74,2,5,2,3,0,Pre
44,75,4,2,3,-2,-1,Pre
44,76,5,8,4,3,-1,Pre
44,77,3,6,2,3,-1,Pre
44,78,3,3,3,0,0,Pre
44,79,5,0,4,NA,-1,Pre
44,8,4,6,3,2,-1,Pre
44,80,2,2,2,0,0,Pre
44,81,2,4,2,2,0,Pre
44,9,6,6,7,0,1,Pre
45,10,7,7,6,0,-1,Pre
45,11,8,5,6,-3,-2,Pre
45,12,6,6,6,0,0,Pre
45,13,5,5,3,0,-2,Pre
45,14,6,0,6,NA,0,Pre
45,15,6,4,6,-2,0,Pre
45,16,6,8,6,2,0,Pre
45,17,7,7,6,0,-1,Pre
45,18,7,0,6,NA,-1,Pre
45,19,6,3,5,-3,-1,Pre
45,2,5,5,6,0,1,Pre
45,20,8,8,6,0,-2,Pre
45,21,5,3,4,-2,-1,Pre
45,22,4,4,5,0,1,Pre
45,23,6,8,4,2,-2,Pre
45,24,6,3,7,-3,1,Pre
45,25,6,6,4,0,-2,Pre
45,26,8,6,6,-2,-2,Pre
45,27,6,4,6,-2,0,Pre
45,28,7,7,7,0,0,Pre
45,29,8,6,7,-2,-1,Pre
45,3,5,7,6,2,1,Pre
45,30,6,6,7,0,1,Pre
45,31,5,7,6,2,1,Pre
45,32,7,7,6,0,-1,Pre
45,33,7,7,6,0,-1,Pre
45,34,6,8,6,2,0,Pre
45,35,7,7,6,0,-1,Pre
45,36,5,2,5,-3,0,Pre
45,37,7,5,6,-2,-1,Pre
45,38,4,2,6,-2,2,Pre
45,39,5,3,6,-2,1,Pre
45,4,7,7,6,0,-1,Pre
45,40,7,0,5,NA,-2,Pre
45,41,6,8,5,2,-1,Pre
45,42,5,5,4,0,-1,Pre
45,43,8,5,6,-3,-2,Pre
45,44,6,4,5,-2,-1,Pre
45,45,7,4,7,-3,0,Pre
45,46,7,5,6,-2,-1,Pre
45,47,8,5,7,-3,-1,Pre
45,48,4,0,5,NA,1,Pre
45,49,6,8,6,2,0,Pre
45,5,8,8,6,0,-2,Pre
45,50,6,8,6,2,0,Pre
45,51,6,0,6,NA,0,Pre
45,52,6,3,6,-3,0,Pre
45,53,7,7,7,0,0,Pre
45,54,5,5,6,0,1,Pre
45,55,7,4,6,-3,-1,Pre
45,56,8,8,7,0,-1,Pre
45,57,6,6,4,0,-2,Pre
45,58,4,6,3,2,-1,Pre
45,59,7,5,6,-2,-1,Pre
45,6,5,0,4,NA,-1,Pre
45,60,6,3,5,-3,-1,Pre
45,61,5,3,5,-2,0,Pre
45,62,5,2,4,-3,-1,Pre
45,63,8,5,6,-3,-2,Pre
45,64,7,5,6,-2,-1,Pre
45,65,6,3,6,-3,0,Pre
45,66,5,3,5,-2,0,Pre
45,67,7,5,6,-2,-1,Pre
45,68,7,0,5,NA,-2,Pre
45,69,6,4,6,-2,0,Pre
45,7,6,8,5,2,-1,Pre
45,70,6,6,5,0,-1,Pre
45,71,7,5,6,-2,-1,Pre
45,72,6,8,6,2,0,Pre
45,73,3,5,5,2,2,Pre
45,74,6,0,7,NA,1,Pre
45,75,7,4,6,-3,-1,Pre
45,76,6,4,6,-2,0,Pre
45,77,7,7,6,0,-1,Pre
45,78,6,4,4,-2,-2,Pre
45,79,8,0,6,NA,-2,Pre
45,8,5,8,4,3,-1,Pre
45,80,6,8,6,2,0,Pre
45,81,5,0,5,NA,0,Pre
45,9,7,5,4,-2,-3,Pre
5,10,6,6,6,0,0,Pre
5,11,8,8,7,0,-1,Pre
5,12,5,3,4,-2,-1,Pre
5,13,3,5,2,2,-1,Pre
5,14,5,2,5,-3,0,Pre
5,15,5,2,7,-3,2,Pre
5,16,5,0,4,NA,-1,Pre
5,17,5,0,6,NA,1,Pre
5,18,7,7,7,0,0,Pre
5,19,7,7,8,0,1,Pre
5,2,6,0,5,NA,-1,Pre
5,20,5,7,5,2,0,Pre
5,21,5,8,8,3,3,Pre
5,22,6,8,8,2,2,Pre
5,23,7,5,7,-2,0,Pre
5,24,6,6,6,0,0,Pre
5,25,3,3,4,0,1,Pre
5,26,8,8,8,0,0,Pre
5,27,7,7,7,0,0,Pre
5,28,7,0,8,NA,1,Pre
5,29,7,4,7,-3,0,Pre
5,3,3,3,4,0,1,Pre
5,30,7,4,7,-3,0,Pre
5,31,5,7,7,2,2,Pre
5,32,6,4,6,-2,0,Pre
5,33,7,7,5,0,-2,Pre
5,34,8,6,8,-2,0,Pre
5,35,6,4,6,-2,0,Pre
5,36,5,2,5,-3,0,Pre
5,37,7,5,8,-2,1,Pre
5,38,2,5,2,3,0,Pre
5,39,4,2,4,-2,0,Pre
5,4,7,7,8,0,1,Pre
5,40,7,7,7,0,0,Pre
5,41,5,3,5,-2,0,Pre
5,42,6,3,6,-3,0,Pre
5,43,6,6,6,0,0,Pre
5,44,4,0,4,NA,0,Pre
5,45,8,8,7,0,-1,Pre
5,46,5,8,6,3,1,Pre
5,47,8,5,8,-3,0,Pre
5,48,8,8,8,0,0,Pre
5,49,7,4,7,-3,0,Pre
5,5,6,8,7,2,1,Pre
5,50,4,2,4,-2,0,Pre
5,51,8,5,7,-3,-1,Pre
5,52,5,7,6,2,1,Pre
5,53,5,0,5,NA,0,Pre
5,54,6,8,7,2,1,Pre
5,55,6,3,7,-3,1,Pre
5,56,8,8,8,0,0,Pre
5,57,7,4,7,-3,0,Pre
5,58,4,7,5,3,1,Pre
5,59,8,8,5,0,-3,Pre
5,6,5,7,4,2,-1,Pre
5,60,5,0,5,NA,0,Pre
5,61,6,4,4,-2,-2,Pre
5,62,3,5,2,2,-1,Pre
5,63,8,8,8,0,0,Pre
5,64,7,7,7,0,0,Pre
5,65,8,0,8,NA,0,Pre
5,66,1,1,2,0,1,Pre
5,67,7,7,8,0,1,Pre
5,68,3,6,6,3,3,Pre
5,69,7,7,8,0,1,Pre
5,7,6,0,6,NA,0,Pre
5,70,6,8,5,2,-1,Pre
5,71,5,5,6,0,1,Pre
5,72,7,4,6,-3,-1,Pre
5,73,2,2,2,0,0,Pre
5,74,6,3,4,-3,-2,Pre
5,75,5,2,6,-3,1,Pre
5,76,6,6,5,0,-1,Pre
5,77,7,7,7,0,0,Pre
5,78,3,1,2,-2,-1,Pre
5,79,7,5,7,-2,0,Pre
5,8,3,6,7,3,4,Pre
5,80,4,0,5,NA,1,Pre
5,81,6,3,3,-3,-3,Pre
5,9,5,3,6,-2,1,Pre
6,10,8,8,8,0,0,Pre
6,11,7,4,6,-3,-1,Pre
6,12,2,4,3,2,1,Pre
6,13,2,2,2,0,0,Pre
6,14,3,6,2,3,-1,Pre
6,15,2,0,2,NA,0,Pre
6,16,3,1,2,-2,-1,Pre
6,17,8,8,8,0,0,Pre
6,18,8,8,8,0,0,Pre
6,19,8,6,8,-2,0,Pre
6,2,3,1,3,-2,0,Pre
6,20,4,0,4,NA,0,Pre
6,21,4,6,3,2,-1,Pre
6,22,2,2,2,0,0,Pre
6,23,5,3,6,-2,1,Pre
6,24,7,7,4,0,-3,Pre
6,25,2,2,2,0,0,Pre
6,26,8,6,7,-2,-1,Pre
6,27,8,0,8,NA,0,Pre
6,28,7,5,4,-2,-3,Pre
6,29,7,7,6,0,-1,Pre
6,3,3,1,1,-2,-2,Pre
6,30,8,8,5,0,-3,Pre
6,31,6,6,6,0,0,Pre
6,32,7,4,5,-3,-2,Pre
6,33,7,4,4,-3,-3,Pre
6,34,3,5,3,2,0,Pre
6,35,5,3,6,-2,1,Pre
6,36,2,4,2,2,0,Pre
6,37,8,0,6,NA,-2,Pre
6,38,2,4,2,2,0,Pre
6,39,2,0,2,NA,0,Pre
6,4,3,3,5,0,2,Pre
6,40,5,2,4,-3,-1,Pre
6,41,6,8,5,2,-1,Pre
6,42,2,4,2,2,0,Pre
6,43,7,5,4,-2,-3,Pre
6,44,3,1,2,-2,-1,Pre
6,45,7,5,6,-2,-1,Pre
6,46,4,7,3,3,-1,Pre
6,47,6,6,6,0,0,Pre
6,48,2,2,3,0,1,Pre
6,49,6,4,3,-2,-3,Pre
6,5,8,8,8,0,0,Pre
6,50,5,0,4,NA,-1,Pre
6,51,5,8,2,3,-3,Pre
6,52,3,5,3,2,0,Pre
6,53,7,7,4,0,-3,Pre
6,54,3,1,3,-2,0,Pre
6,55,8,8,8,0,0,Pre
6,56,7,7,7,0,0,Pre
6,57,4,7,5,3,1,Pre
6,58,4,7,5,3,1,Pre
6,59,8,5,8,-3,0,Pre
6,6,4,6,3,2,-1,Pre
6,60,3,1,3,-2,0,Pre
6,61,4,7,2,3,-2,Pre
6,62,2,4,4,2,2,Pre
6,63,3,5,2,2,-1,Pre
6,64,4,7,3,3,-1,Pre
6,65,7,7,1,0,-6,Pre
6,66,2,4,2,2,0,Pre
6,67,3,3,2,0,-1,Pre
6,68,7,7,6,0,-1,Pre
6,69,5,8,3,3,-2,Pre
6,7,6,6,7,0,1,Pre
6,70,6,0,6,NA,0,Pre
6,71,8,5,6,-3,-2,Pre
6,72,4,4,5,0,1,Pre
6,73,2,0,2,NA,0,Pre
6,74,4,4,2,0,-2,Pre
6,75,4,2,4,-2,0,Pre
6,76,7,7,6,0,-1,Pre
6,77,5,2,3,-3,-2,Pre
6,78,2,0,2,NA,0,Pre
6,79,7,7,6,0,-1,Pre
6,8,5,3,4,-2,-1,Pre
6,80,4,1,3,-3,-1,Pre
6,81,3,0,4,NA,1,Pre
6,9,2,5,2,3,0,Pre
7,10,7,4,7,-3,0,Pre
7,11,7,5,6,-2,-1,Pre
7,12,2,2,3,0,1,Pre
7,13,3,6,2,3,-1,Pre
7,14,3,6,4,3,1,Pre
7,15,3,3,4,0,1,Pre
7,16,3,6,4,3,1,Pre
7,17,2,0,2,NA,0,Pre
7,18,1,0,3,NA,2,Pre
7,19,5,3,4,-2,-1,Pre
7,2,4,1,7,-3,3,Pre
7,20,6,8,3,2,-3,Pre
7,21,3,6,4,3,1,Pre
7,22,5,2,3,-3,-2,Pre
7,23,7,7,7,0,0,Pre
7,24,2,2,4,0,2,Pre
7,25,3,1,6,-2,3,Pre
7,26,8,8,6,0,-2,Pre
7,27,3,5,3,2,0,Pre
7,28,4,0,5,NA,1,Pre
7,29,7,0,6,NA,-1,Pre
7,3,6,3,6,-3,0,Pre
7,30,3,5,3,2,0,Pre
7,31,4,4,3,0,-1,Pre
7,32,5,3,2,-2,-3,Pre
7,33,5,8,3,3,-2,Pre
7,34,3,6,2,3,-1,Pre
7,35,6,4,4,-2,-2,Pre
7,36,3,6,2,3,-1,Pre
7,37,6,0,6,NA,0,Pre
7,38,1,0,2,NA,1,Pre
7,39,5,8,8,3,3,Pre
7,4,6,3,6,-3,0,Pre
7,40,5,2,2,-3,-3,Pre
7,41,3,3,5,0,2,Pre
7,42,4,6,3,2,-1,Pre
7,43,3,3,3,0,0,Pre
7,44,2,2,4,0,2,Pre
7,45,7,7,7,0,0,Pre
7,46,3,3,4,0,1,Pre
7,47,4,7,5,3,1,Pre
7,48,2,5,6,3,4,Pre
7,49,5,5,2,0,-3,Pre
7,5,5,5,4,0,-1,Pre
7,50,7,4,4,-3,-3,Pre
7,51,3,1,4,-2,1,Pre
7,52,4,7,4,3,0,Pre
7,53,2,4,6,2,4,Pre
7,54,4,6,5,2,1,Pre
7,55,6,4,3,-2,-3,Pre
7,56,8,6,8,-2,0,Pre
7,57,4,6,3,2,-1,Pre
7,58,5,5,3,0,-2,Pre
7,59,5,3,2,-2,-3,Pre
7,6,2,0,2,NA,0,Pre
7,60,2,5,3,3,1,Pre
7,61,4,4,4,0,0,Pre
7,62,1,1,2,0,1,Pre
7,63,7,7,7,0,0,Pre
7,64,5,8,5,3,0,Pre
7,65,4,0,4,NA,0,Pre
7,66,4,6,4,2,0,Pre
7,67,6,8,6,2,0,Pre
7,68,2,0,2,NA,0,Pre
7,69,8,5,7,-3,-1,Pre
7,7,1,3,2,2,1,Pre
7,70,2,2,4,0,2,Pre
7,71,5,8,7,3,2,Pre
7,72,7,5,4,-2,-3,Pre
7,73,2,0,1,NA,-1,Pre
7,74,3,1,3,-2,0,Pre
7,75,3,5,5,2,2,Pre
7,76,5,5,4,0,-1,Pre
7,77,5,5,3,0,-2,Pre
7,78,1,1,1,0,0,Pre
7,79,7,5,7,-2,0,Pre
7,8,7,5,6,-2,-1,Pre
7,80,1,1,2,0,1,Pre
7,81,4,7,4,3,0,Pre
7,9,4,2,3,-2,-1,Pre
8,10,8,8,8,0,0,Pre
8,11,6,3,5,-3,-1,Pre
8,12,6,3,5,-3,-1,Pre
8,13,2,2,2,0,0,Pre
8,14,7,4,5,-3,-2,Pre
8,15,6,8,6,2,0,Pre
8,16,5,5,3,0,-2,Pre
8,17,3,3,6,0,3,Pre
8,18,5,7,6,2,1,Pre
8,19,8,8,4,0,-4,Pre
8,2,8,8,8,0,0,Pre
8,20,8,5,7,-3,-1,Pre
8,21,7,7,2,0,-5,Pre
8,22,3,6,2,3,-1,Pre
8,23,8,6,7,-2,-1,Pre
8,24,5,3,6,-2,1,Pre
8,25,5,2,6,-3,1,Pre
8,26,8,8,6,0,-2,Pre
8,27,3,0,5,NA,2,Pre
8,28,6,0,6,NA,0,Pre
8,29,4,1,7,-3,3,Pre
8,3,6,3,7,-3,1,Pre
8,30,6,3,6,-3,0,Pre
8,31,5,7,3,2,-2,Pre
8,32,2,4,1,2,-1,Pre
8,33,6,8,4,2,-2,Pre
8,34,7,0,5,NA,-2,Pre
8,35,6,3,3,-3,-3,Pre
8,36,2,5,4,3,2,Pre
8,37,5,7,6,2,1,Pre
8,38,2,2,5,0,3,Pre
8,39,5,8,3,3,-2,Pre
8,4,7,4,6,-3,-1,Pre
8,40,6,8,6,2,0,Pre
8,41,2,4,2,2,0,Pre
8,42,3,1,2,-2,-1,Pre
8,43,5,0,3,NA,-2,Pre
8,44,5,3,2,-2,-3,Pre
8,45,8,6,7,-2,-1,Pre
8,46,4,6,3,2,-1,Pre
8,47,8,6,7,-2,-1,Pre
8,48,6,8,7,2,1,Pre
8,49,2,4,3,2,1,Pre
8,5,7,4,5,-3,-2,Pre
8,50,6,8,8,2,2,Pre
8,51,5,7,5,2,0,Pre
8,52,4,1,2,-3,-2,Pre
8,53,7,7,7,0,0,Pre
8,54,8,8,8,0,0,Pre
8,55,5,2,2,-3,-3,Pre
8,56,8,0,8,NA,0,Pre
8,57,3,6,6,3,3,Pre
8,58,2,5,2,3,0,Pre
8,59,4,7,4,3,0,Pre
8,6,2,2,5,0,3,Pre
8,60,6,0,4,NA,-2,Pre
8,61,1,1,2,0,1,Pre
8,62,3,6,4,3,1,Pre
8,63,7,0,6,NA,-1,Pre
8,64,6,6,7,0,1,Pre
8,65,6,8,5,2,-1,Pre
8,66,4,0,6,NA,2,Pre
8,67,8,8,8,0,0,Pre
8,68,4,4,6,0,2,Pre
8,69,6,8,7,2,1,Pre
8,7,6,3,3,-3,-3,Pre
8,70,3,0,4,NA,1,Pre
8,71,8,6,7,-2,-1,Pre
8,72,4,4,2,0,-2,Pre
8,73,2,2,1,0,-1,Pre
8,74,4,1,6,-3,2,Pre
8,75,6,4,6,-2,0,Pre
8,76,5,2,6,-3,1,Pre
8,77,5,0,5,NA,0,Pre
8,78,1,3,1,2,0,Pre
8,79,6,4,7,-2,1,Pre
8,8,7,5,5,-2,-2,Pre
8,80,3,6,2,3,-1,Pre
8,81,4,6,4,2,0,Pre
8,9,7,7,8,0,1,Pre
9,10,2,2,2,0,0,Pre
9,11,4,1,4,-3,0,Pre
9,12,3,3,2,0,-1,Pre
9,13,3,3,2,0,-1,Pre
9,14,2,5,3,3,1,Pre
9,15,4,2,2,-2,-2,Pre
9,16,3,3,3,0,0,Pre
9,17,3,6,4,3,1,Pre
9,18,4,4,4,0,0,Pre
9,19,2,5,4,3,2,Pre
9,2,4,4,3,0,-1,Pre
9,20,5,2,3,-3,-2,Pre
9,21,2,0,2,NA,0,Pre
9,22,3,3,3,0,0,Pre
9,23,4,1,3,-3,-1,Pre
9,24,3,3,6,0,3,Pre
9,25,1,3,3,2,2,Pre
9,26,7,5,6,-2,-1,Pre
9,27,4,4,5,0,1,Pre
9,28,3,6,5,3,2,Pre
9,29,4,7,4,3,0,Pre
9,3,2,0,3,NA,1,Pre
9,30,4,2,4,-2,0,Pre
9,31,3,5,3,2,0,Pre
9,32,4,6,3,2,-1,Pre
9,33,5,0,6,NA,1,Pre
9,34,3,3,5,0,2,Pre
9,35,7,7,8,0,1,Pre
9,36,4,6,4,2,0,Pre
9,37,6,3,8,-3,2,Pre
9,38,4,7,4,3,0,Pre
9,39,5,2,4,-3,-1,Pre
9,4,2,2,2,0,0,Pre
9,40,2,0,2,NA,0,Pre
9,41,1,4,4,3,3,Pre
9,42,2,5,1,3,-1,Pre
9,43,5,7,5,2,0,Pre
9,44,3,1,3,-2,0,Pre
9,45,6,4,6,-2,0,Pre
9,46,3,1,3,-2,0,Pre
9,47,6,3,6,-3,0,Pre
9,48,2,4,3,2,1,Pre
9,49,3,5,5,2,2,Pre
9,5,3,1,3,-2,0,Pre
9,50,3,1,3,-2,0,Pre
9,51,3,5,2,2,-1,Pre
9,52,4,2,3,-2,-1,Pre
9,53,4,1,4,-3,0,Pre
9,54,5,2,3,-3,-2,Pre
9,55,2,0,5,NA,3,Pre
9,56,5,5,6,0,1,Pre
9,57,2,2,3,0,1,Pre
9,58,3,5,2,2,-1,Pre
9,59,3,6,5,3,2,Pre
9,6,3,5,2,2,-1,Pre
9,60,3,5,3,2,0,Pre
9,61,2,5,5,3,3,Pre
9,62,6,0,2,NA,-4,Pre
9,63,4,0,4,NA,0,Pre
9,64,5,8,4,3,-1,Pre
9,65,7,0,5,NA,-2,Pre
9,66,5,5,5,0,0,Pre
9,67,8,5,7,-3,-1,Pre
9,68,3,1,2,-2,-1,Pre
9,69,2,5,4,3,2,Pre
9,7,6,4,6,-2,0,Pre
9,70,7,4,6,-3,-1,Pre
9,71,5,7,7,2,2,Pre
9,72,5,8,7,3,2,Pre
9,73,1,1,2,0,1,Pre
9,74,6,4,6,-2,0,Pre
9,75,3,0,3,NA,0,Pre
9,76,5,5,5,0,0,Pre
9,77,2,4,4,2,2,Pre
9,78,1,0,1,NA,0,Pre
9,79,4,7,3,3,-1,Pre
9,8,3,5,3,2,0,Pre
9,80,3,6,3,3,0,Pre
9,81,6,8,4,2,-2,Pre
9,9,2,2,3,0,1,Pre
