"","subject","cycle","trial","spots","eyes","legs","arms","color","category","response","dangerous","nutricious","correct","cumulative","RT","choices_simple","performance"
"1520",15,2,64,1,1,1,0,0,3,3,1,0,1,3000,5283,1,0.734375
"1521",15,3,65,0,0,0,1,1,2,2,0,1,1,3100,2570,0,0.738461538461539
"1522",15,3,66,0,0,0,0,0,1,1,0,0,1,3200,5115,0,0.742424242424242
"1523",15,3,67,0,1,1,0,1,1,3,0,0,0,3100,3809,1,0.73134328358209
"1524",15,3,68,0,1,1,0,1,1,1,0,0,1,3200,8479,0,0.735294117647059
"1525",15,3,69,0,0,1,0,1,1,1,0,0,1,3300,5989,0,0.739130434782609
"1526",15,3,70,1,1,0,0,1,1,3,0,0,0,3200,4863,1,0.728571428571429
"1527",15,3,71,1,1,1,1,1,4,4,1,1,1,3300,2517,1,0.732394366197183
"1528",15,3,72,0,0,1,0,1,1,1,0,0,1,3400,4615,0,0.736111111111111
"1529",15,3,73,0,1,0,0,0,1,1,0,0,1,3500,3912,0,0.73972602739726
"1530",15,3,74,0,1,1,0,0,1,1,0,0,1,3600,3531,0,0.743243243243243
"1531",15,3,75,1,0,0,0,0,1,3,0,0,0,3500,4679,1,0.733333333333333
"1532",15,3,76,0,0,1,1,0,2,2,0,1,1,3600,12180,0,0.736842105263158
"1533",15,3,77,0,1,1,1,1,2,2,0,1,1,3700,3381,0,0.74025974025974
"1534",15,3,78,1,0,0,1,1,2,2,0,1,1,3800,4215,0,0.743589743589744
"1535",15,3,79,1,1,1,0,0,3,3,1,0,1,3900,7727,1,0.746835443037975
"1536",15,3,80,1,0,1,1,0,4,4,1,1,1,4000,4146,1,0.75
"1537",15,3,81,1,1,0,1,0,2,2,0,1,1,4100,4430,0,0.753086419753086
"1538",15,3,82,1,1,1,0,1,3,3,1,0,1,4200,5668,1,0.75609756097561
"1539",15,3,83,1,0,1,1,1,4,4,1,1,1,4300,2948,1,0.759036144578313
"1540",15,3,84,1,1,1,0,0,3,3,1,0,1,4400,6876,1,0.761904761904762
"1541",15,3,85,1,1,1,1,0,4,4,1,1,1,4500,2940,1,0.764705882352941
"1542",15,3,86,1,0,0,1,0,2,2,0,1,1,4600,4308,0,0.767441860465116
"1543",15,3,87,1,0,0,1,0,2,2,0,1,1,4700,4057,0,0.770114942528736
"1544",15,3,88,0,0,1,0,0,1,1,0,0,1,4800,4870,0,0.772727272727273
"1545",15,3,89,1,0,0,0,1,1,1,0,0,1,4900,4405,0,0.775280898876405
"1546",15,3,90,0,1,0,0,1,1,1,0,0,1,5000,3757,0,0.777777777777778
"1547",15,3,91,1,1,0,0,0,1,1,0,0,1,5100,4120,0,0.78021978021978
"1548",15,3,92,1,0,0,1,1,2,2,0,1,1,5200,3813,0,0.782608695652174
"1549",15,3,93,0,1,0,0,0,1,1,0,0,1,5300,2756,0,0.78494623655914
"1550",15,3,94,0,0,1,1,1,2,2,0,1,1,5400,6462,0,0.787234042553192
"1551",15,3,95,0,1,1,1,0,2,2,0,1,1,5500,3437,0,0.789473684210526
"1552",15,3,96,1,0,1,0,0,3,3,1,0,1,5600,3925,1,0.791666666666667
"1553",15,0,97,1,1,1,1,1,4,4,1,1,1,5600,8632,1,0.793814432989691
"1554",15,0,98,1,1,0,1,1,2,2,0,1,1,5600,7484,0,0.795918367346939
"1555",15,0,99,0,0,1,1,1,2,2,0,1,1,5600,7353,0,0.797979797979798
"1556",15,0,100,0,1,0,1,0,2,2,0,1,1,5600,3792,0,0.8
"1557",15,0,101,1,0,1,0,1,3,3,1,0,1,5600,5063,1,0.801980198019802
"1558",15,0,102,0,0,1,0,1,1,1,0,0,1,5600,5921,0,0.803921568627451
"1559",15,0,103,0,1,0,0,0,1,1,0,0,1,5600,4428,0,0.805825242718447
"1560",15,0,104,1,1,1,1,0,4,4,1,1,1,5600,4479,1,0.807692307692308
"1561",16,1,1,1,0,1,0,0,3,3,1,0,1,100,6587,1,1
"1562",16,1,2,1,1,1,1,0,4,3,1,1,0,0,6747,1,0.5
"1563",16,1,3,0,0,1,0,0,1,1,0,0,1,100,3979,0,0.666666666666667
"1564",16,1,4,0,1,1,0,0,1,1,0,0,1,200,3741,0,0.75
"1565",16,1,5,0,1,0,1,0,2,2,0,1,1,300,3961,0,0.8
"1566",16,1,6,1,1,0,1,0,2,4,0,1,0,200,1642,1,0.666666666666667
"1567",16,1,7,0,0,1,1,1,2,2,0,1,1,300,5433,0,0.714285714285714
"1568",16,1,8,1,1,1,0,0,3,3,1,0,1,400,3623,1,0.75
"1569",16,1,9,0,1,0,1,0,2,2,0,1,1,500,3256,0,0.777777777777778
"1570",16,1,10,0,0,0,1,0,2,2,0,1,1,600,4406,0,0.8
"1571",16,1,11,1,0,0,1,0,2,4,0,1,0,500,3726,1,0.727272727272727
"1572",16,1,12,0,0,0,0,0,1,1,0,0,1,600,1961,0,0.75
"1573",16,1,13,0,1,0,0,1,1,1,0,0,1,700,2235,0,0.769230769230769
"1574",16,1,14,1,1,1,0,1,3,3,1,0,1,800,2571,1,0.785714285714286
"1575",16,1,15,0,0,1,0,0,1,1,0,0,1,900,1844,0,0.8
"1576",16,1,16,1,1,1,0,0,3,3,1,0,1,1000,1579,1,0.8125
"1577",16,1,17,1,0,1,1,1,4,4,1,1,1,1100,7629,1,0.823529411764706
"1578",16,1,18,1,0,0,0,1,1,3,0,0,0,1000,1716,1,0.777777777777778
"1579",16,1,19,0,0,0,1,1,2,2,0,1,1,1100,2087,0,0.789473684210526
"1580",16,1,20,1,0,0,0,0,1,3,0,0,0,1000,2035,1,0.75
"1581",16,1,21,0,1,1,1,0,2,2,0,1,1,1100,1690,0,0.761904761904762
"1582",16,1,22,1,1,1,1,1,4,4,1,1,1,1200,3951,1,0.772727272727273
"1583",16,1,23,0,1,0,0,1,1,1,0,0,1,1300,2000,0,0.782608695652174
"1584",16,1,24,0,1,1,1,1,2,2,0,1,1,1400,3634,0,0.791666666666667
"1585",16,1,25,1,0,0,0,0,1,3,0,0,0,1300,1567,1,0.76
"1586",16,1,26,1,0,1,0,1,3,3,1,0,1,1400,3009,1,0.769230769230769
"1587",16,1,27,0,0,1,0,1,1,1,0,0,1,1500,3003,0,0.777777777777778
"1588",16,1,28,0,0,1,1,1,2,2,0,1,1,1600,1378,0,0.785714285714286
"1589",16,1,29,1,0,0,1,1,2,4,0,1,0,1500,3028,1,0.758620689655172
"1590",16,1,30,1,0,1,1,0,4,4,1,1,1,1600,2308,1,0.766666666666667
"1591",16,1,31,0,1,1,0,0,1,1,0,0,1,1700,1206,0,0.774193548387097
"1592",16,1,32,0,1,0,1,1,2,2,0,1,1,1800,2895,0,0.78125
"1593",16,2,33,1,0,0,1,0,2,2,0,1,1,1900,3212,0,0.787878787878788
"1594",16,2,34,0,0,0,1,1,2,2,0,1,1,2000,1212,0,0.794117647058823
"1595",16,2,35,0,0,0,0,1,1,1,0,0,1,2100,1100,0,0.8
"1596",16,2,36,1,1,0,0,1,1,3,0,0,0,2000,1824,1,0.777777777777778
"1597",16,2,37,1,0,0,1,1,2,2,0,1,1,2100,2136,0,0.783783783783784
"1598",16,2,38,1,0,1,0,0,3,1,1,0,0,2000,1739,0,0.763157894736842
"1599",16,2,39,1,1,1,0,1,3,3,1,0,1,2100,2742,1,0.769230769230769
"1600",16,2,40,0,0,0,0,0,1,1,0,0,1,2200,953,0,0.775
"1601",16,2,41,0,1,0,1,0,2,2,0,1,1,2300,1172,0,0.780487804878049
"1602",16,2,42,0,1,1,1,0,2,4,0,1,0,2200,5317,1,0.761904761904762
"1603",16,2,43,1,1,0,1,1,2,2,0,1,1,2300,2778,0,0.767441860465116
"1604",16,2,44,0,0,1,1,1,2,2,0,1,1,2400,3594,0,0.772727272727273
"1605",16,2,45,1,0,0,1,0,2,4,0,1,0,2300,2340,1,0.755555555555556
"1606",16,2,46,0,1,0,0,0,1,1,0,0,1,2400,1151,0,0.760869565217391
"1607",16,2,47,1,1,1,0,0,3,3,1,0,1,2500,3689,1,0.765957446808511
"1608",16,2,48,0,0,0,0,1,1,1,0,0,1,2600,839,0,0.770833333333333
"1609",16,2,49,1,0,1,0,1,3,3,1,0,1,2700,2230,1,0.775510204081633
"1610",16,2,50,1,0,0,1,1,2,2,0,1,1,2800,1630,0,0.78
"1611",16,2,51,0,1,0,1,1,2,2,0,1,1,2900,1037,0,0.784313725490196
"1612",16,2,52,1,1,0,0,1,1,1,0,0,1,3000,1124,0,0.788461538461538
"1613",16,2,53,0,1,1,1,1,2,2,0,1,1,3100,1488,0,0.792452830188679
"1614",16,2,54,1,1,0,0,0,1,1,0,0,1,3200,1301,0,0.796296296296296
"1615",16,2,55,0,0,0,1,0,2,2,0,1,1,3300,866,0,0.8
"1616",16,2,56,0,1,1,0,1,1,1,0,0,1,3400,1056,0,0.803571428571429
"1617",16,2,57,0,0,0,0,1,1,1,0,0,1,3500,1270,0,0.807017543859649
"1618",16,2,58,0,1,0,0,1,1,1,0,0,1,3600,739,0,0.810344827586207
"1619",16,2,59,1,1,1,1,1,4,4,1,1,1,3700,2199,1,0.813559322033898
"1620",16,2,60,1,0,0,0,1,1,1,0,0,1,3800,1239,0,0.816666666666667
"1621",16,2,61,1,0,1,0,0,3,3,1,0,1,3900,2222,1,0.819672131147541
"1622",16,2,62,1,0,0,0,1,1,1,0,0,1,4000,1294,0,0.82258064516129
"1623",16,2,63,1,1,1,1,0,4,4,1,1,1,4100,3035,1,0.825396825396825
"1624",16,2,64,0,0,1,0,1,1,1,0,0,1,4200,2233,0,0.828125
"1625",16,3,65,1,1,0,1,1,2,2,0,1,1,4300,2184,0,0.830769230769231
"1626",16,3,66,1,1,1,1,1,4,4,1,1,1,4400,2522,1,0.833333333333333
"1627",16,3,67,0,0,1,1,0,2,2,0,1,1,4500,2820,0,0.835820895522388
"1628",16,3,68,1,0,1,0,1,3,3,1,0,1,4600,2179,1,0.838235294117647
"1629",16,3,69,0,1,1,0,0,1,1,0,0,1,4700,2910,0,0.840579710144927
"1630",16,3,70,0,1,0,1,1,2,2,0,1,1,4800,1578,0,0.842857142857143
"1631",16,3,71,0,1,1,1,1,2,2,0,1,1,4900,3755,0,0.845070422535211
"1632",16,3,72,1,1,1,0,1,3,3,1,0,1,5000,2566,1,0.847222222222222
"1633",16,3,73,0,0,0,1,0,2,2,0,1,1,5100,2120,0,0.849315068493151
"1634",16,3,74,1,1,0,1,0,2,2,0,1,1,5200,3067,0,0.851351351351351
"1635",16,3,75,0,0,1,0,0,1,1,0,0,1,5300,1571,0,0.853333333333333
"1636",16,3,76,0,0,0,1,1,2,2,0,1,1,5400,1891,0,0.855263157894737
"1637",16,3,77,1,1,1,1,0,4,4,1,1,1,5500,4176,1,0.857142857142857
"1638",16,3,78,1,1,0,1,1,2,2,0,1,1,5600,2506,0,0.858974358974359
"1639",16,3,79,0,1,0,0,0,1,1,0,0,1,5700,1141,0,0.860759493670886
"1640",16,3,80,0,1,1,0,1,1,1,0,0,1,5800,1344,0,0.8625
"1641",16,3,81,0,0,1,1,0,2,2,0,1,1,5900,1699,0,0.864197530864197
"1642",16,3,82,0,1,1,1,0,2,2,0,1,1,6000,2903,0,0.865853658536585
"1643",16,3,83,1,1,0,0,1,1,1,0,0,1,6100,1260,0,0.867469879518072
"1644",16,3,84,0,0,1,0,1,1,1,0,0,1,6200,1730,0,0.869047619047619
"1645",16,3,85,0,1,0,0,0,1,1,0,0,1,6300,4325,0,0.870588235294118
"1646",16,3,86,0,0,0,0,0,1,1,0,0,1,6400,2321,0,0.872093023255814
"1647",16,3,87,1,0,0,0,0,1,1,0,0,1,6500,1068,0,0.873563218390805
"1648",16,3,88,1,0,1,1,1,4,4,1,1,1,6600,1547,1,0.875
"1649",16,3,89,1,0,1,1,0,4,4,1,1,1,6700,1572,1,0.876404494382023
"1650",16,3,90,1,0,1,1,0,4,4,1,1,1,6800,2676,1,0.877777777777778
"1651",16,3,91,0,1,1,0,1,1,1,0,0,1,6900,1258,0,0.879120879120879
"1652",16,3,92,1,1,0,1,0,2,2,0,1,1,7000,1344,0,0.880434782608696
"1653",16,3,93,1,0,1,1,1,4,4,1,1,1,7100,1459,1,0.881720430107527
"1654",16,3,94,1,1,0,0,0,1,1,0,0,1,7200,1088,0,0.882978723404255
"1655",16,3,95,0,0,1,1,0,2,2,0,1,1,7300,1846,0,0.884210526315789
"1656",16,3,96,1,1,0,0,0,1,1,0,0,1,7400,1277,0,0.885416666666667
"1657",16,0,97,0,0,1,1,1,2,1,0,1,0,7400,2745,0,0.876288659793814
"1658",16,0,98,0,0,1,0,1,1,1,0,0,1,7400,5144,0,0.877551020408163
"1659",16,0,99,1,1,1,1,1,4,3,1,1,0,7400,3682,1,0.868686868686869
"1660",16,0,100,0,1,0,1,0,2,1,0,1,0,7400,3530,0,0.86
"1661",16,0,101,0,1,0,0,0,1,1,0,0,1,7400,2251,0,0.861386138613861
"1662",16,0,102,1,1,1,1,0,4,3,1,1,0,7400,6574,1,0.852941176470588
"1663",16,0,103,1,1,0,1,1,2,3,0,1,0,7400,4158,1,0.844660194174757
"1664",16,0,104,1,0,1,0,1,3,4,1,0,0,7400,3165,1,0.836538461538462
"1665",17,1,1,1,0,0,0,1,1,1,0,0,1,100,6557,0,1
"1666",17,1,2,0,0,1,1,1,2,3,0,1,0,0,3615,1,0.5
"1667",17,1,3,1,1,1,0,0,3,4,1,0,0,-100,11583,1,0.333333333333333
"1668",17,1,4,0,1,0,0,0,1,4,0,0,0,-200,10753,1,0.25
"1669",17,1,5,1,0,0,0,1,1,2,0,0,0,-300,3154,0,0.2
"1670",17,1,6,1,1,0,1,0,2,3,0,1,0,-400,7285,1,0.166666666666667
"1671",17,1,7,1,0,1,1,0,4,2,1,1,0,-500,3674,0,0.142857142857143
"1672",17,1,8,1,0,1,0,1,3,1,1,0,0,-600,4357,0,0.125
"1673",17,1,9,1,1,1,1,0,4,4,1,1,1,-500,8480,1,0.222222222222222
"1674",17,1,10,0,1,1,0,0,1,3,0,0,0,-600,84845,1,0.2
"1675",17,1,11,0,0,1,0,1,1,2,0,0,0,-700,2941,0,0.181818181818182
"1676",17,1,12,0,1,0,1,1,2,4,0,1,0,-800,15871,1,0.166666666666667
"1677",17,1,13,0,1,0,0,1,1,1,0,0,1,-700,6565,0,0.230769230769231
"1678",17,1,14,0,0,0,0,1,1,1,0,0,1,-600,12784,0,0.285714285714286
"1679",17,1,15,1,1,1,0,0,3,4,1,0,0,-700,28906,1,0.266666666666667
"1680",17,1,16,1,1,0,0,0,1,3,0,0,0,-800,5645,1,0.25
"1681",17,1,17,1,1,1,1,1,4,4,1,1,1,-700,27378,1,0.294117647058824
"1682",17,1,18,1,0,1,0,0,3,1,1,0,0,-800,15437,0,0.277777777777778
"1683",17,1,19,1,0,1,1,1,4,4,1,1,1,-700,6676,1,0.315789473684211
"1684",17,1,20,1,1,0,0,1,1,2,0,0,0,-800,12729,0,0.3
"1685",17,1,21,0,0,0,1,0,2,4,0,1,0,-900,3252,1,0.285714285714286
"1686",17,1,22,1,0,0,1,0,2,3,0,1,0,-1000,6755,1,0.272727272727273
"1687",17,1,23,1,1,1,1,1,4,4,1,1,1,-900,13661,1,0.304347826086957
"1688",17,1,24,1,1,0,1,0,2,2,0,1,1,-800,5449,0,0.333333333333333
"1689",17,1,25,0,0,1,0,1,1,1,0,0,1,-700,2961,0,0.36
"1690",17,1,26,1,1,1,0,1,3,1,1,0,0,-800,2220,0,0.346153846153846
"1691",17,1,27,0,1,0,0,0,1,1,0,0,1,-700,16426,0,0.37037037037037
"1692",17,1,28,1,0,1,1,1,4,4,1,1,1,-600,29531,1,0.392857142857143
"1693",17,1,29,1,0,0,0,0,1,3,0,0,0,-700,6734,1,0.379310344827586
"1694",17,1,30,0,1,0,0,0,1,1,0,0,1,-600,3056,0,0.4
"1695",17,1,31,1,0,0,0,0,1,1,0,0,1,-500,6928,0,0.419354838709677
"1696",17,1,32,1,0,0,1,1,2,4,0,1,0,-600,19731,1,0.40625
"1697",17,2,33,0,1,1,1,1,2,4,0,1,0,-700,14048,1,0.393939393939394
"1698",17,2,34,1,0,0,1,1,2,3,0,1,0,-800,15846,1,0.382352941176471
"1699",17,2,35,0,0,1,1,0,2,2,0,1,1,-700,85220,0,0.4
"1700",17,2,36,1,1,1,0,1,3,1,1,0,0,-800,16982,0,0.388888888888889
"1701",17,2,37,1,1,0,0,1,1,1,0,0,1,-700,24967,0,0.405405405405405
"1702",17,2,38,0,0,1,0,0,1,4,0,0,0,-800,25392,1,0.394736842105263
"1703",17,2,39,0,1,0,1,1,2,2,0,1,1,-700,5234,0,0.41025641025641
"1704",17,2,40,0,1,0,1,0,2,2,0,1,1,-600,4745,0,0.425
"1705",17,2,41,0,1,1,1,0,2,4,0,1,0,-700,27508,1,0.414634146341463
"1706",17,2,42,1,1,1,1,1,4,4,1,1,1,-600,19873,1,0.428571428571429
"1707",17,2,43,0,0,0,0,0,1,3,0,0,0,-700,17421,1,0.418604651162791
"1708",17,2,44,0,1,1,1,1,2,1,0,1,0,-800,35661,0,0.409090909090909
"1709",17,2,45,1,1,0,0,1,1,1,0,0,1,-700,3379,0,0.422222222222222
"1710",17,2,46,0,0,1,0,1,1,3,0,0,0,-800,18645,1,0.41304347826087
"1711",17,2,47,1,0,0,0,1,1,1,0,0,1,-700,3884,0,0.425531914893617
"1712",17,2,48,0,0,0,1,1,2,4,0,1,0,-800,33329,1,0.416666666666667
"1713",17,2,49,0,0,0,1,0,2,2,0,1,1,-700,9046,0,0.428571428571429
"1714",17,2,50,0,1,1,0,1,1,1,0,0,1,-600,5484,0,0.44
"1715",17,2,51,1,0,0,1,0,2,4,0,1,0,-700,25442,1,0.431372549019608
"1716",17,2,52,1,0,0,1,0,2,2,0,1,1,-600,3888,0,0.442307692307692
"1717",17,2,53,1,0,1,0,0,3,3,1,0,1,-500,36623,1,0.452830188679245
"1718",17,2,54,0,0,0,1,1,2,2,0,1,1,-400,4134,0,0.462962962962963
"1719",17,2,55,1,0,1,1,1,4,4,1,1,1,-300,33938,1,0.472727272727273
"1720",17,2,56,0,0,0,0,0,1,1,0,0,1,-200,31140,0,0.482142857142857
"1721",17,2,57,0,1,0,0,1,1,1,0,0,1,-100,31423,0,0.491228070175439
"1722",17,2,58,1,1,0,1,1,2,2,0,1,1,0,4521,0,0.5
"1723",17,2,59,0,0,0,1,1,2,2,0,1,1,100,6971,0,0.508474576271186
"1724",17,2,60,1,1,1,1,0,4,4,1,1,1,200,21231,1,0.516666666666667
"1725",17,2,61,1,0,1,0,1,3,3,1,0,1,300,11541,1,0.524590163934426
"1726",17,2,62,0,1,1,1,0,2,2,0,1,1,400,4488,0,0.532258064516129
"1727",17,2,63,0,1,0,0,1,1,1,0,0,1,500,7573,0,0.53968253968254
"1728",17,2,64,1,1,0,0,0,1,1,0,0,1,600,6928,0,0.546875
"1729",17,3,65,1,0,0,1,1,2,2,0,1,1,700,8420,0,0.553846153846154
"1730",17,3,66,1,1,1,0,0,3,2,1,0,0,600,34956,0,0.545454545454545
"1731",17,3,67,0,1,0,1,0,2,2,0,1,1,700,17398,0,0.552238805970149
"1732",17,3,68,0,1,1,0,1,1,1,0,0,1,800,14103,0,0.558823529411765
"1733",17,3,69,0,0,0,0,1,1,1,0,0,1,900,20060,0,0.565217391304348
"1734",17,3,70,1,0,1,1,0,4,4,1,1,1,1000,9674,1,0.571428571428571
"1735",17,3,71,0,1,0,1,0,2,2,0,1,1,1100,18639,0,0.577464788732394
"1736",17,3,72,0,0,0,0,0,1,1,0,0,1,1200,4518,0,0.583333333333333
"1737",17,3,73,1,1,0,1,1,2,2,0,1,1,1300,27699,0,0.589041095890411
"1738",17,3,74,0,0,1,1,1,2,2,0,1,1,1400,7647,0,0.594594594594595
"1739",17,3,75,0,1,1,0,1,1,1,0,0,1,1500,15381,0,0.6
"1740",17,3,76,1,0,0,0,0,1,3,0,0,0,1400,13127,1,0.592105263157895
"1741",17,3,77,0,0,1,1,1,2,2,0,1,1,1500,22403,0,0.597402597402597
"1742",17,3,78,1,0,1,0,1,3,3,1,0,1,1600,11436,1,0.602564102564103
"1743",17,3,79,0,0,0,0,1,1,1,0,0,1,1700,23956,0,0.607594936708861
"1744",17,3,80,0,0,1,1,0,2,2,0,1,1,1800,42400,0,0.6125
"1745",17,3,81,1,0,1,0,0,3,1,1,0,0,1700,11881,0,0.604938271604938
"1746",17,3,82,0,1,1,1,0,2,2,0,1,1,1800,23661,0,0.609756097560976
"1747",17,3,83,1,1,0,1,1,2,2,0,1,1,1900,6284,0,0.614457831325301
"1748",17,3,84,1,1,0,0,0,1,1,0,0,1,2000,36714,0,0.619047619047619
"1749",17,3,85,0,1,1,1,1,2,2,0,1,1,2100,10999,0,0.623529411764706
"1750",17,3,86,0,0,1,0,0,1,1,0,0,1,2200,9078,0,0.627906976744186
"1751",17,3,87,0,0,1,1,0,2,2,0,1,1,2300,3397,0,0.632183908045977
"1752",17,3,88,0,1,1,0,0,1,1,0,0,1,2400,27062,0,0.636363636363636
"1753",17,3,89,0,0,1,0,0,1,1,0,0,1,2500,10549,0,0.640449438202247
"1754",17,3,90,1,1,1,1,0,4,4,1,1,1,2600,23631,1,0.644444444444444
"1755",17,3,91,0,1,0,1,1,2,2,0,1,1,2700,10703,0,0.648351648351648
"1756",17,3,92,1,1,0,1,0,2,2,0,1,1,2800,28763,0,0.652173913043478
"1757",17,3,93,0,0,0,1,0,2,2,0,1,1,2900,12133,0,0.655913978494624
"1758",17,3,94,1,1,1,0,1,3,3,1,0,1,3000,24576,1,0.659574468085106
"1759",17,3,95,1,0,1,1,0,4,4,1,1,1,3100,39283,1,0.663157894736842
"1760",17,3,96,0,1,1,0,0,1,1,0,0,1,3200,4607,0,0.666666666666667
"1761",17,0,97,0,1,0,0,0,1,1,0,0,1,3200,16936,0,0.670103092783505
"1762",17,0,98,1,1,1,1,1,4,2,1,1,0,3200,18960,0,0.663265306122449
"1763",17,0,99,1,1,0,1,1,2,2,0,1,1,3200,24978,0,0.666666666666667
"1764",17,0,100,0,1,0,1,0,2,2,0,1,1,3200,19616,0,0.67
"1765",17,0,101,1,0,1,0,1,3,3,1,0,1,3200,19774,1,0.673267326732673
"1766",17,0,102,0,0,1,0,1,1,1,0,0,1,3200,18788,0,0.676470588235294
"1767",17,0,103,1,1,1,1,0,4,4,1,1,1,3200,11138,1,0.679611650485437
"1768",17,0,104,0,0,1,1,1,2,2,0,1,1,3200,11026,0,0.682692307692308
"1769",18,1,1,0,1,1,1,0,2,2,0,1,1,100,9027,0,1
"1770",18,1,2,1,1,0,1,0,2,4,0,1,0,0,5474,1,0.5
"1771",18,1,3,1,1,1,1,1,4,3,1,1,0,-100,5799,1,0.333333333333333
"1772",18,1,4,1,0,1,1,0,4,1,1,1,0,-200,8807,0,0.25
"1773",18,1,5,0,1,1,0,1,1,1,0,0,1,-100,4110,0,0.4
"1774",18,1,6,1,0,1,0,0,3,2,1,0,0,-200,5546,0,0.333333333333333
"1775",18,1,7,0,0,0,1,0,2,2,0,1,1,-100,3284,0,0.428571428571429
"1776",18,1,8,0,0,0,0,1,1,1,0,0,1,0,2913,0,0.5
"1777",18,1,9,0,0,0,1,0,2,4,0,1,0,-100,5557,1,0.444444444444444
"1778",18,1,10,0,0,1,0,1,1,2,0,0,0,-200,6687,0,0.4
"1779",18,1,11,0,1,0,0,1,1,1,0,0,1,-100,3396,0,0.454545454545455
"1780",18,1,12,0,1,0,1,0,2,3,0,1,0,-200,2813,1,0.416666666666667
"1781",18,1,13,0,1,0,0,1,1,1,0,0,1,-100,2836,0,0.461538461538462
"1782",18,1,14,1,1,0,1,1,2,3,0,1,0,-200,5285,1,0.428571428571429
"1783",18,1,15,1,0,0,0,0,1,3,0,0,0,-300,5849,1,0.4
"1784",18,1,16,1,0,1,0,1,3,3,1,0,1,-200,5841,1,0.4375
"1785",18,1,17,1,1,1,0,0,3,3,1,0,1,-100,3767,1,0.470588235294118
"1786",18,1,18,1,0,0,1,0,2,4,0,1,0,-200,1874,1,0.444444444444444
"1787",18,1,19,0,1,1,0,0,1,2,0,0,0,-300,4143,0,0.421052631578947
"1788",18,1,20,0,1,0,0,0,1,2,0,0,0,-400,1106,0,0.4
"1789",18,1,21,1,1,1,0,0,3,3,1,0,1,-300,1750,1,0.428571428571429
"1790",18,1,22,1,0,1,0,0,3,3,1,0,1,-200,2226,1,0.454545454545455
"1791",18,1,23,1,1,1,1,0,4,1,1,1,0,-300,3913,0,0.434782608695652
"1792",18,1,24,0,0,0,1,1,2,1,0,1,0,-400,3747,0,0.416666666666667
"1793",18,1,25,1,0,0,1,0,2,1,0,1,0,-500,1526,0,0.4
"1794",18,1,26,1,0,1,1,1,4,3,1,1,0,-600,2514,1,0.384615384615385
"1795",18,1,27,0,1,0,1,1,2,2,0,1,1,-500,3403,0,0.407407407407407
"1796",18,1,28,0,1,1,1,0,2,1,0,1,0,-600,1709,0,0.392857142857143
"1797",18,1,29,1,1,0,0,0,1,3,0,0,0,-700,6272,1,0.379310344827586
"1798",18,1,30,1,1,0,0,1,1,1,0,0,1,-600,4319,0,0.4
"1799",18,1,31,0,1,0,1,0,2,1,0,1,0,-700,1803,0,0.387096774193548
"1800",18,1,32,1,1,0,1,1,2,3,0,1,0,-800,4740,1,0.375
"1801",18,2,33,1,1,0,0,1,1,2,0,0,0,-900,5190,0,0.363636363636364
"1802",18,2,34,1,1,1,1,1,4,4,1,1,1,-800,3479,1,0.382352941176471
"1803",18,2,35,1,0,0,1,1,2,3,0,1,0,-900,3436,1,0.371428571428571
"1804",18,2,36,0,0,0,1,1,2,3,0,1,0,-1000,1507,1,0.361111111111111
"1805",18,2,37,0,0,0,0,0,1,1,0,0,1,-900,4384,0,0.378378378378378
"1806",18,2,38,1,1,1,0,1,3,3,1,0,1,-800,3880,1,0.394736842105263
"1807",18,2,39,0,0,1,1,0,2,2,0,1,1,-700,2311,0,0.41025641025641
"1808",18,2,40,0,1,1,1,1,2,4,0,1,0,-800,2028,1,0.4
"1809",18,2,41,0,1,0,1,0,2,2,0,1,1,-700,1938,0,0.414634146341463
"1810",18,2,42,0,1,0,0,0,1,1,0,0,1,-600,3166,0,0.428571428571429
"1811",18,2,43,1,1,0,0,0,1,1,0,0,1,-500,1672,0,0.441860465116279
"1812",18,2,44,1,0,0,1,0,2,2,0,1,1,-400,1333,0,0.454545454545455
"1813",18,2,45,0,1,1,1,1,2,3,0,1,0,-500,3297,1,0.444444444444444
"1814",18,2,46,0,0,1,0,0,1,1,0,0,1,-400,1213,0,0.456521739130435
"1815",18,2,47,1,0,1,0,1,3,1,1,0,0,-500,966,0,0.446808510638298
"1816",18,2,48,1,0,1,0,1,3,3,1,0,1,-400,3207,1,0.458333333333333
"1817",18,2,49,0,1,1,1,1,2,2,0,1,1,-300,1960,0,0.469387755102041
"1818",18,2,50,1,1,0,1,0,2,2,0,1,1,-200,1658,0,0.48
"1819",18,2,51,0,0,1,1,0,2,3,0,1,0,-300,4632,1,0.470588235294118
"1820",18,2,52,1,0,0,0,1,1,1,0,0,1,-200,967,0,0.480769230769231
"1821",18,2,53,0,0,0,1,1,2,2,0,1,1,-100,2106,0,0.490566037735849
"1822",18,2,54,0,1,1,0,0,1,1,0,0,1,0,1063,0,0.5
"1823",18,2,55,0,1,1,0,1,1,1,0,0,1,100,733,0,0.509090909090909
"1824",18,2,56,0,0,1,1,1,2,2,0,1,1,200,760,0,0.517857142857143
"1825",18,2,57,1,0,0,0,0,1,1,0,0,1,300,643,0,0.526315789473684
"1826",18,2,58,0,0,0,0,0,1,1,0,0,1,400,809,0,0.53448275862069
"1827",18,2,59,1,0,1,1,1,4,2,1,1,0,300,746,0,0.525423728813559
